region_id,region_name,kind,number,people,address,rid,parent_rid,latitude,longitude,utc_offset,full_address,id,is_standalone,broadcast_state,is_active,broadcast_state_updated_at,koib
5,Юго-Восточный АО,УИК,1517,1750,"ул. Верхние поля, д.30",B77K1517,,55.66664,37.757988,180,"Юго-Восточный АО, ул. Верхние поля, д.30",26798,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1518,1750,"ул. Верхние поля, д.30",B77K1518,,55.66664,37.757988,180,"Юго-Восточный АО, ул. Верхние поля, д.30",26799,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1519,1750,"ул. Верхние поля, д.30",B77K1519,,55.66664,37.757988,180,"Юго-Восточный АО, ул. Верхние поля, д.30",26800,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1520,1750,"Перервинский бульв, д.5, корп.3",B77K1520,,55.663679,37.767492,180,"Юго-Восточный АО, Перервинский бульв, д.5, корп.3",26801,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1521,1750,"ул. Белореченская, д.36, корп.2",B77K1521,,55.659719,37.775721,180,"Юго-Восточный АО, ул. Белореченская, д.36, корп.2",26802,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1522,1750,"ул. Белореченская, д.36, корп.2",B77K1522,,55.659719,37.775721,180,"Юго-Восточный АО, ул. Белореченская, д.36, корп.2",26803,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1523,1750,"ул. Белореченская, д.36, корп.1",B77K1523,,55.660541,37.776269,180,"Юго-Восточный АО, ул. Белореченская, д.36, корп.1",26804,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1524,1750,"ул. Белореченская, д.36, корп.1",B77K1524,,55.660541,37.776269,180,"Юго-Восточный АО, ул. Белореченская, д.36, корп.1",26805,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1525,1750,"ул. Белореченская, д.45, корп.2",B77K1525,,55.66372,37.776412,180,"Юго-Восточный АО, ул. Белореченская, д.45, корп.2",26806,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1526,1750,"ул. Белореченская, д.45, корп.2",B77K1526,,55.66372,37.776412,180,"Юго-Восточный АО, ул. Белореченская, д.45, корп.2",26807,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1527,1750,"ул. Верхние поля, д.40, корп.2",B77K1527,,55.665259,37.774517,180,"Юго-Восточный АО, ул. Верхние поля, д.40, корп.2",26808,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1528,1750,"Перервинский бульв, д.5, корп.3",B77K1528,,55.663679,37.767492,180,"Юго-Восточный АО, Перервинский бульв, д.5, корп.3",26809,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1529,1750,"ул. 1-ая Вольская, д.5",B77K1529,,55.684178,37.918149,180,"Юго-Восточный АО, ул. 1-ая Вольская, д.5",26810,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1530,1750,"ул. 1-ая Вольская, д.5",B77K1530,,55.684178,37.918149,180,"Юго-Восточный АО, ул. 1-ая Вольская, д.5",26811,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1531,1750,"ул. 2-ая Вольская, д.7, корп.2",B77K1531,,55.688121,37.923116,180,"Юго-Восточный АО, ул. 2-ая Вольская, д.7, корп.2",26812,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1532,1750,"ул. Покровская, д.35",B77K1532,,55.705721,37.919002,180,"Юго-Восточный АО, ул. Покровская, д.35",26813,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1533,1750,"ул. 1-ая Вольская, д.9, корп.3",B77K1533,,55.684346,37.920808,180,"Юго-Восточный АО, ул. 1-ая Вольская, д.9, корп.3",26814,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1534,1750,"ул. 1-ая Вольская, д.9, корп.3",B77K1534,,55.684346,37.920808,180,"Юго-Восточный АО, ул. 1-ая Вольская, д.9, корп.3",26815,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1535,1750,"ул. 1- я Вольская, д. 22, корп. 2",B77K1535,,55.682503,37.92644,180,"Юго-Восточный АО, ул. 1- я Вольская, д. 22, корп. 2",26816,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1536,1750,"Басовская ул., д. 12",B77K1536,,55.738024,37.741989,180,"Юго-Восточный АО, Басовская ул., д. 12",26817,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1537,1750,"Перовское шоссе, д. 8",B77K1537,,55.735104,37.746076,180,"Юго-Восточный АО, Перовское шоссе, д. 8",26818,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1538,1750,"Перовское шоссе, д. 8",B77K1538,,55.735104,37.746076,180,"Юго-Восточный АО, Перовское шоссе, д. 8",26819,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1539,1750,"Перовское шоссе, д. 8",B77K1539,,55.735104,37.746076,180,"Юго-Восточный АО, Перовское шоссе, д. 8",26820,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1540,1750,"2-й Карачаровский проезд, д. 1",B77K1540,,55.730152,37.752392,180,"Юго-Восточный АО, 2-й Карачаровский проезд, д. 1",26821,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1541,1750,"Орехово-Зуевский проезд, д. 4",B77K1541,,55.731206,37.745367,180,"Юго-Восточный АО, Орехово-Зуевский проезд, д. 4",26822,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1542,1750,"Орехово-Зуевский проезд, д. 4",B77K1542,,55.731206,37.745367,180,"Юго-Восточный АО, Орехово-Зуевский проезд, д. 4",26823,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1543,1750,"Нижегородская ул., д. 67",B77K1543,,55.732352,37.720043,180,"Юго-Восточный АО, Нижегородская ул., д. 67",26824,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1544,1750,"Нижегородская ул., д. 98",B77K1544,,55.729645,37.723574,180,"Юго-Восточный АО, Нижегородская ул., д. 98",26825,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1545,1750,"Нижегородская ул., д. 70, корп. 1",B77K1545,,55.733452,37.709147,180,"Юго-Восточный АО, Нижегородская ул., д. 70, корп. 1",26826,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1546,1750,"Нижегородская ул., д. 64",B77K1546,,55.732803,37.706335,180,"Юго-Восточный АО, Нижегородская ул., д. 64",26827,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1547,1750,"ул. Рогожский Посёлок, д. 5",B77K1547,,55.737481,37.701924,180,"Юго-Восточный АО, ул. Рогожский Посёлок, д. 5",26828,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1548,1750,"Подъемная ул., д. 15",B77K1548,,55.741227,37.705778,180,"Юго-Восточный АО, Подъемная ул., д. 15",26829,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1549,1750,"ул. Гурьянова, д. 2, корп. 6",B77K1549,,55.693003,37.720528,180,"Юго-Восточный АО, ул. Гурьянова, д. 2, корп. 6",26830,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1550,1750,"ул. Гурьянова, д. 6, корп. 2",B77K1550,,55.690872,37.71998,180,"Юго-Восточный АО, ул. Гурьянова, д. 6, корп. 2",26831,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1551,1750,"ул. Гурьянова, д. 15",B77K1551,,55.688928,37.721894,180,"Юго-Восточный АО, ул. Гурьянова, д. 15",26832,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1552,1750,"ул. Гурьянова, д. 15",B77K1552,,55.688928,37.721894,180,"Юго-Восточный АО, ул. Гурьянова, д. 15",26833,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1553,1750,"ул. Гурьянова, д. 15",B77K1553,,55.688928,37.721894,180,"Юго-Восточный АО, ул. Гурьянова, д. 15",26834,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1554,1750,"Шоссейная ул., д. 7",B77K1554,,55.689608,37.728838,180,"Юго-Восточный АО, Шоссейная ул., д. 7",26835,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1555,1750,"Шоссейная ул., д. 7",B77K1555,,55.689608,37.728838,180,"Юго-Восточный АО, Шоссейная ул., д. 7",26836,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1556,1750,"ул. Полбина, д. 18",B77K1556,,55.688,37.729359,180,"Юго-Восточный АО, ул. Полбина, д. 18",26837,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1557,1750,"ул. Полбина, д. 18",B77K1557,,55.688,37.729359,180,"Юго-Восточный АО, ул. Полбина, д. 18",26838,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1558,1750,"ул. Полбина, д. 38",B77K1558,,55.681859,37.727859,180,"Юго-Восточный АО, ул. Полбина, д. 38",26839,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1559,1750,"ул. Полбина, д. 38",B77K1559,,55.681859,37.727859,180,"Юго-Восточный АО, ул. Полбина, д. 38",26840,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1560,1750,"ул. Гурьянова, д. 33",B77K1560,,55.683945,37.719648,180,"Юго-Восточный АО, ул. Гурьянова, д. 33",26841,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1561,1750,"ул. Гурьянова, д. 33",B77K1561,,55.683945,37.719648,180,"Юго-Восточный АО, ул. Гурьянова, д. 33",26842,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1562,1750,"ул. Гурьянова, д. 71",B77K1562,,55.677443,37.720097,180,"Юго-Восточный АО, ул. Гурьянова, д. 71",26843,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1563,1750,"ул. Гурьянова, д. 71",B77K1563,,55.677443,37.720097,180,"Юго-Восточный АО, ул. Гурьянова, д. 71",26844,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1564,1750,"ул. Гурьянова, д. 71",B77K1564,,55.677443,37.720097,180,"Юго-Восточный АО, ул. Гурьянова, д. 71",26845,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1565,1750,"ул. Гурьянова, д. 71",B77K1565,,55.677443,37.720097,180,"Юго-Восточный АО, ул. Гурьянова, д. 71",26846,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1566,1750,"ул. Полбина, д. 44",B77K1566,,55.680265,37.727023,180,"Юго-Восточный АО, ул. Полбина, д. 44",26847,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1567,1750,"ул. Полбина, д. 44",B77K1567,,55.680265,37.727023,180,"Юго-Восточный АО, ул. Полбина, д. 44",26848,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1568,1750,"ул. Полбина, д. 44",B77K1568,,55.680265,37.727023,180,"Юго-Восточный АО, ул. Полбина, д. 44",26849,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1569,1750,"ул. Полбина, д. 68 стр. 1",B77K1569,,55.670001,37.722514,180,"Юго-Восточный АО, ул. Полбина, д. 68 стр. 1",26850,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1570,1750,"ул. Полбина, д. 68 стр. 1",B77K1570,,55.670001,37.722514,180,"Юго-Восточный АО, ул. Полбина, д. 68 стр. 1",26851,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1571,1750,"ул. Полбина, д. 68 стр. 1",B77K1571,,55.670001,37.722514,180,"Юго-Восточный АО, ул. Полбина, д. 68 стр. 1",26852,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1572,1750,"1-й Курьяновский проезд, д. 14",B77K1572,,55.657362,37.699517,180,"Юго-Восточный АО, 1-й Курьяновский проезд, д. 14",26853,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1573,1750,"1-й Курьяновский проезд, д. 14",B77K1573,,55.657362,37.699517,180,"Юго-Восточный АО, 1-й Курьяновский проезд, д. 14",26854,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1574,1750,"Шатурская ул., д.  1",B77K1574,,55.730117,37.765273,180,"Юго-Восточный АО, Шатурская ул., д.  1",26855,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1575,1750,"ул. Маевок, д.  4",B77K1575,,55.728368,37.770034,180,"Юго-Восточный АО, ул. Маевок, д.  4",26856,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1576,1750,"ул. Михайлова, д.12, корп. 2",B77K1576,,55.727024,37.764896,180,"Юго-Восточный АО, ул. Михайлова, д.12, корп. 2",26857,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1577,1750,"ул. Михайлова, д.12, корп. 2",B77K1577,,55.727024,37.764896,180,"Юго-Восточный АО, ул. Михайлова, д.12, корп. 2",26858,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1578,1750,"Зарайская ул., д.  55",B77K1578,,55.727572,37.778038,180,"Юго-Восточный АО, Зарайская ул., д.  55",26859,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1579,1750,"Зарайская ул., д.  55",B77K1579,,55.727572,37.778038,180,"Юго-Восточный АО, Зарайская ул., д.  55",26860,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1580,1750,"ул. Михайлова, д.  24, корп. 3",B77K1580,,55.72524,37.768723,180,"Юго-Восточный АО, ул. Михайлова, д.  24, корп. 3",26861,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1581,1750,"ул. Михайлова, д.  24, корп. 3",B77K1581,,55.72524,37.768723,180,"Юго-Восточный АО, ул. Михайлова, д.  24, корп. 3",26862,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1582,1750,"2-я Институтская ул., д.  6, стр. 1",B77K1582,,55.721508,37.775811,180,"Юго-Восточный АО, 2-я Институтская ул., д.  6, стр. 1",26863,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1583,1750,"1-й Вешняковский проезд, д.  6/10",B77K1583,,55.723369,37.790238,180,"Юго-Восточный АО, 1-й Вешняковский проезд, д.  6/10",26864,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1584,1750,"1-й Вешняковский проезд, д.  6/10",B77K1584,,55.723369,37.790238,180,"Юго-Восточный АО, 1-й Вешняковский проезд, д.  6/10",26865,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1585,1750,"4-й Вешняковский проезд, д.  1, корп.2",B77K1585,,55.718689,37.792941,180,"Юго-Восточный АО, 4-й Вешняковский проезд, д.  1, корп.2",26866,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1586,1750,"4-й Вешняковский проезд, д.  1, корп.2",B77K1586,,55.718689,37.792941,180,"Юго-Восточный АО, 4-й Вешняковский проезд, д.  1, корп.2",26867,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1587,1750,"1-я Новокузьминская ул., д.  21",B77K1587,,55.714389,37.792411,180,"Юго-Восточный АО, 1-я Новокузьминская ул., д.  21",26868,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1588,1750,"1-я Новокузьминская ул., д.  21",B77K1588,,55.714389,37.792411,180,"Юго-Восточный АО, 1-я Новокузьминская ул., д.  21",26869,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1589,1750,"1-я Новокузьминская ул., д.  21",B77K1589,,55.714389,37.792411,180,"Юго-Восточный АО, 1-я Новокузьминская ул., д.  21",26870,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1590,1750,"12-я Новокузьминская ул., д.  6, корп. 2",B77K1590,,55.714556,37.780356,180,"Юго-Восточный АО, 12-я Новокузьминская ул., д.  6, корп. 2",26871,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1591,1750,"12-я Новокузьминская ул., д.  6, корп. 2",B77K1591,,55.714556,37.780356,180,"Юго-Восточный АО, 12-я Новокузьминская ул., д.  6, корп. 2",26872,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1592,1750,"12-я Новокузьминская ул., д.  6, корп. 2",B77K1592,,55.714556,37.780356,180,"Юго-Восточный АО, 12-я Новокузьминская ул., д.  6, корп. 2",26873,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1593,1750,"Зеленодольская ул., д.  7, корп. 4",B77K1593,,55.713481,37.787632,180,"Юго-Восточный АО, Зеленодольская ул., д.  7, корп. 4",26874,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1594,1750,"Зеленодольская ул., д.  7, корп. 4",B77K1594,,55.713481,37.787632,180,"Юго-Восточный АО, Зеленодольская ул., д.  7, корп. 4",26875,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1595,1750,"1-я Новокузьминская ул., д.  20, корп. 4",B77K1595,,55.712705,37.789043,180,"Юго-Восточный АО, 1-я Новокузьминская ул., д.  20, корп. 4",26876,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1596,1750,"1-я Новокузьминская ул., д.  20, корп. 4",B77K1596,,55.712705,37.789043,180,"Юго-Восточный АО, 1-я Новокузьминская ул., д.  20, корп. 4",26877,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1597,1750,"4-я Новокузьминская ул., д.  3",B77K1597,,55.708952,37.792771,180,"Юго-Восточный АО, 4-я Новокузьминская ул., д.  3",26878,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1598,1750,"4-я Новокузьминская ул., д.  3",B77K1598,,55.708952,37.792771,180,"Юго-Восточный АО, 4-я Новокузьминская ул., д.  3",26879,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1599,1750,"Васильцовский переулок, д.  1",B77K1599,,55.716346,37.748996,180,"Юго-Восточный АО, Васильцовский переулок, д.  1",26880,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1600,1750,"Васильцовский переулок, д.  1",B77K1600,,55.716346,37.748996,180,"Юго-Восточный АО, Васильцовский переулок, д.  1",26881,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1601,1750,"ул. Васильцовский стан, д.  6",B77K1601,,55.714653,37.752176,180,"Юго-Восточный АО, ул. Васильцовский стан, д.  6",26882,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1602,1750,"ул. Васильцовский стан, д.  4",B77K1602,,55.713253,37.753146,180,"Юго-Восточный АО, ул. Васильцовский стан, д.  4",26883,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1603,1750,"ул. Васильцовский стан, д.  4",B77K1603,,55.713253,37.753146,180,"Юго-Восточный АО, ул. Васильцовский стан, д.  4",26884,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1604,1750,"Волжский б-р, д.6 корп.4",B77K1604,,55.717239,37.735341,180,"Юго-Восточный АО, Волжский б-р, д.6 корп.4",26885,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1605,1750,"Волжский б-р, д.6 корп.4",B77K1605,,55.717239,37.735341,180,"Юго-Восточный АО, Волжский б-р, д.6 корп.4",26886,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1606,1750,"Волжский б-р, д.6 корп.4",B77K1606,,55.717239,37.735341,180,"Юго-Восточный АО, Волжский б-р, д.6 корп.4",26887,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1607,1750,"Волжский б-р, д.6 корп.3",B77K1607,,55.717518,37.736887,180,"Юго-Восточный АО, Волжский б-р, д.6 корп.3",26888,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1608,1750,"Волжский б-р, д.6 корп.3",B77K1608,,55.717518,37.736887,180,"Юго-Восточный АО, Волжский б-р, д.6 корп.3",26889,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1609,1750,"ул. Саратовская, д.1 корп. 2",B77K1609,,55.713704,37.730805,180,"Юго-Восточный АО, ул. Саратовская, д.1 корп. 2",26890,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1610,1750,"Ул. Люблинская, 11",B77K1610,,55.710864,37.731299,180,"Юго-Восточный АО, Ул. Люблинская, 11",26891,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1611,1750,"ул. Саратовская, д. 16 корп. 2",B77K1611,,55.713983,37.740974,180,"Юго-Восточный АО, ул. Саратовская, д. 16 корп. 2",26892,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1612,1750,"ул. Саратовская, д.21 с. 2",B77K1612,,55.716291,37.740444,180,"Юго-Восточный АО, ул. Саратовская, д.21 с. 2",26893,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1613,1750,"Волжский б-р, д.16, к.2",B77K1613,,55.712112,37.742429,180,"Юго-Восточный АО, Волжский б-р, д.16, к.2",26894,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1614,1750,"Волжский б-р, д.16, к.2",B77K1614,,55.712112,37.742429,180,"Юго-Восточный АО, Волжский б-р, д.16, к.2",26895,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1615,1750,"11-я ул. Текстильщиков, д. 6",B77K1615,,55.70601,37.742124,180,"Юго-Восточный АО, 11-я ул. Текстильщиков, д. 6",26896,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1616,1750,"1-я ул. Текстильщиков, д.5/8",B77K1616,,55.701618,37.736455,180,"Юго-Восточный АО, 1-я ул. Текстильщиков, д.5/8",26897,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1617,1750,"1-я ул. Текстильщиков, д.16",B77K1617,,55.701227,37.740938,180,"Юго-Восточный АО, 1-я ул. Текстильщиков, д.16",26898,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1618,1750,"11-я ул. Текстильщиков, д. 6",B77K1618,,55.70601,37.742124,180,"Юго-Восточный АО, 11-я ул. Текстильщиков, д. 6",26899,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1619,1750,"8-я ул. Текстильщиков, д.14",B77K1619,,55.701917,37.746238,180,"Юго-Восточный АО, 8-я ул. Текстильщиков, д.14",26900,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1620,1750,"1-я ул. Текстильщиков, д.5/8",B77K1620,,55.701618,37.736455,180,"Юго-Восточный АО, 1-я ул. Текстильщиков, д.5/8",26901,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1621,1750,"1-я ул. Текстильщиков, д.16",B77K1621,,55.701227,37.740938,180,"Юго-Восточный АО, 1-я ул. Текстильщиков, д.16",26902,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1622,1750,"ул. Юных Ленинцев, д.35 корп.2",B77K1622,,55.700775,37.744648,180,"Юго-Восточный АО, ул. Юных Ленинцев, д.35 корп.2",26903,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1623,1750,"ул. Артюхиной, д.17",B77K1623,,55.697488,37.739869,180,"Юго-Восточный АО, ул. Артюхиной, д.17",26904,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1624,1750,"ул. Артюхиной, д.17",B77K1624,,55.697488,37.739869,180,"Юго-Восточный АО, ул. Артюхиной, д.17",26905,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1625,1750,"ул. Чистова, д.15/15",B77K1625,,55.69725,37.744971,180,"Юго-Восточный АО, ул. Чистова, д.15/15",26906,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1626,1750,"7-я ул. Текстильщиков, д.9, с. 1",B77K1626,,55.695575,37.74975,180,"Юго-Восточный АО, 7-я ул. Текстильщиков, д.9, с. 1",26907,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1627,1750,"ул. Люблинская, д.45",B77K1627,,55.694571,37.736267,180,"Юго-Восточный АО, ул. Люблинская, д.45",26908,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1628,1750,"ул. Люблинская, д.45",B77K1628,,55.694571,37.736267,180,"Юго-Восточный АО, ул. Люблинская, д.45",26909,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1629,1750,"ул. Шкулева, д.13/25 стр.2",B77K1629,,55.693718,37.745178,180,"Юго-Восточный АО, ул. Шкулева, д.13/25 стр.2",26910,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1630,1750,"ул. Шкулева, д.13/25 стр.2",B77K1630,,55.693718,37.745178,180,"Юго-Восточный АО, ул. Шкулева, д.13/25 стр.2",26911,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1631,1750,"7-я ул. Текстильщиков, д.9, с. 1",B77K1631,,55.695575,37.74975,180,"Юго-Восточный АО, 7-я ул. Текстильщиков, д.9, с. 1",26912,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1632,1750,"Крутицкий Вал ул., д.5",B77K1632,,55.72928,37.666297,180,"Юго-Восточный АО, Крутицкий Вал ул., д.5",26913,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1633,1750,"Крутицкий Вал ул., д.5",B77K1633,,55.72928,37.666297,180,"Юго-Восточный АО, Крутицкий Вал ул., д.5",26914,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1634,1750,"Дубровская 1-я ул., д.16",B77K1634,,55.723268,37.671624,180,"Юго-Восточный АО, Дубровская 1-я ул., д.16",26915,0,2,1,2020-06-24T06:45:18.615945,0
5,Юго-Восточный АО,УИК,1635,1750,"ул. Мельникова, д. 7, стр.1",B77K1635,,55.725514,37.673457,180,"Юго-Восточный АО, ул. Мельникова, д. 7, стр.1",26916,0,2,1,2020-06-24T06:45:18.615945,0
